"ID","AgeGroup","Gender","ActionCount","ActionSeq_Collapsed","GradedScore","ResponseTime","LiteracyScore","NumeracyScore"
4088,"16-19","Female",21,"START,COMBOBOX,COMBOBOX,TEXTLINK,COMBOBOX,COMBOBOX,TEXTLINK,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",153713,253.55892,209.53432
4093,"20-24","Male",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",139271,327.30742,283.86481
4098,"45-49","Female",20,"START,TEXTLINK,TEXTLINK,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",204352,307.83156,241.2724
4099,"45-49","Male",46,"START,TAB,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",241734,303.52152,291.48097
4103,"50-54","Male",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",21357,204.81545,175.22449
4114,"45-49","Male",28,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",248419,320.00366,282.09719
4124,"30-34","Male",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","1",173456,318.15979,296.93261
4131,"25-29","Male",30,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",149325,267.21277,241.49615
4137,"20-24","Male",16,"START,TEXTLINK,TEXTLINK,TAB,TAB,TEXTLINK,TAB,TAB,COMBOBOX,COMBOBOX,TEXTLINK,TOOLBAR_HISTORY_BACK,TEXTLINK,TOOLBAR_HISTORY_BACK,NEXT_INQUIRY,END","0",183060,268.06628,243.51301
4142,"35-39","Female",27,"START,TEXTLINK,COMBOBOX,BUTTON,BUTTON,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",323566,313.1228,275.44677
4145,"60-65","Female",25,"START,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",375640,309.90565,280.43728
4149,"30-34","Female",25,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,BUTTON,END_CANCEL,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","0",214051,263.50987,236.23144
4159,"60-65","Female",25,"START,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",306856,304.22968,267.61152
4160,"55-59","Female",21,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",181866,296.97142,266.77132
4162,"30-34","Male",28,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",160860,406.33703,378.95451
4164,"45-49","Male",20,"START,TAB,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",297115,294.6077,283.63949
4167,"20-24","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",38856,260.07423,257.96102
4170,"60-65","Male",5,"START,BUTTON,BUTTON,NEXT_INQUIRY,END","0",109351,249.20193,260.71151
4171,"55-59","Male",3,"START,NEXT_INQUIRY,END","0",54382,258.16943,214.40526
4172,"40-44","Female",35,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",211465,331.69609,309.60917
4173,"30-34","Female",17,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",356015,281.00108,233.66981
4185,"35-39","Male",32,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,TAB,TAB,TAB,TAB,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",195718,234.40868,265.47158
4190,"60-65","Female",15,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",152710,317.52484,282.21739
4191,"60-65","Male",26,"START,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,TAB,TOOLBAR,TOOLBAR,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",332110,310.5458,271.8171
4197,"55-59","Male",20,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",160875,214.15033,213.16513
4204,"25-29","Female",35,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",207647,292.59204,263.19172
4208,"55-59","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",135521,242.31203,238.661
4216,"60-65","Male",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",51580,224.49182,219.07352
4217,"25-29","Male",8,"START,TEXTLINK,TAB,TAB,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",91022,170.59569,185.67382
4221,"50-54","Male",42,"START,TEXTLINK,TEXTLINK,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TOOLBAR,TAB,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",298830,316.91784,315.63119
4225,"55-59","Female",19,"START,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",156216,324.73323,318.45926
4228,"40-44","Female",26,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",216574,364.41547,320.27101
4231,"60-65","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",61770,271.84243,215.05896
4232,"55-59","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","0",162416,284.6083,274.72991
4236,"20-24","Female",21,"START,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","1",232512,282.76308,201.24162
4237,"40-44","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",188260,328.07638,310.85187
4248,"25-29","Male",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",50578,306.27989,348.40407
4257,"40-44","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",196678,270.41149,243.74139
4259,"55-59","Male",18,"START,TEXTLINK,TEXTLINK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_NEXT,TOOLBAR_HISTORY_NEXT,CHECKBOX,NEXT_INQUIRY,END_CANCEL,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END","0",159872,276.74265,309.76699
4267,"20-24","Male",34,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,COMBOBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_NEXT,TOOLBAR_HISTORY_NEXT,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","0",299230,245.92796,202.39696
4271,"16-19","Male",37,"START,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TEXTLINK,BOX_PRESS,TOOLBAR_HISTORY_BACK,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",189593,280.41133,277.10508
4272,"25-29","Female",33,"START,COMBOBOX,BUTTON,BUTTON,TAB,TAB,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",229253,343.99332,283.4258
4280,"30-34","Female",32,"START,TAB,TAB,TOOLBAR,TOOLBAR,TOOLBAR,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",136868,314.5068,300.8846
4281,"50-54","Female",21,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",193818,229.06415,192.97863
4282,"30-34","Male",14,"START,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END","0",88281,292.82896,227.69675
4293,"35-39","Female",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",129995,239.00073,254.0791
4298,"40-44","Male",22,"START,TEXTLINK,TOOLBAR_HISTORY_BACK,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,INVALID_TYPE,NEXT_INQUIRY,END","0",344794,232.21258,246.29435
4305,"35-39","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",445761,184.47157,140.40399
4310,"35-39","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",56675,215.27298,257.25538
4312,"45-49","Male",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",91756,296.05567,244.35092
4313,"40-44","Female",12,"START,TEXTLINK,TEXTLINK,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",98575,286.96004,254.87205
4319,"35-39","Male",53,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",385252,252.27278,222.87287
4323,"55-59","Male",21,"START,BUTTON,BUTTON,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,TOOLBAR,NEXT_INQUIRY,END","0",160967,231.02751,248.84266
4326,"60-65","Female",32,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,TAB,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",346893,309.81943,238.61117
4328,"25-29","Female",26,"START,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,INVALID_TYPE,BUTTON,BUTTON,NEXT_INQUIRY,END","1",143529,283.64924,216.8084
4329,"40-44","Female",10,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_NEXT,TOOLBAR_HISTORY_BACK,NEXT_INQUIRY,END","0",156430,257.10607,209.94227
4332,"30-34","Female",35,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",418518,324.53321,264.76275
4345,"30-34","Female",7,"START,COMBOBOX,COMBOBOX,TOOLBAR,TOOLBAR,NEXT_INQUIRY,END","0",80852,265.87692,252.25088
4348,"25-29","Male",18,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",159681,295.56114,286.02518
4359,"25-29","Female",26,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END","0",213636,216.82098,202.35883
4367,"60-65","Female",18,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",105669,259.76144,246.10966
4368,"45-49","Female",31,"START,COMBOBOX,TAB,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",208759,283.97656,278.55043
4370,"16-19","Female",24,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,INVALID_TYPE,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",267483,273.2476,246.1521
4374,"40-44","Male",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",63472,266.86219,308.50951
4376,"45-49","Male",17,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","0",142723,243.68037,255.11252
4379,"20-24","Female",20,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",48609,260.88466,217.66989
4390,"45-49","Male",31,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",205013,294.31216,256.00385
4391,"30-34","Female",28,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TOOLBAR,TOOLBAR,TOOLBAR,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,TAB,TAB,INVALID_TYPE,COMBOBOX,INVALID_TYPE,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",205607,233.49238,198.49147
4393,"25-29","Male",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","0",71189,227.051,241.04656
4394,"35-39","Female",18,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",224008,269.93501,239.65483
4396,"30-34","Female",20,"START,TAB,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",360104,305.43454,262.68028
4397,"50-54","Male",17,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",89280,189.85629,220.5537
4409,"45-49","Male",7,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,NEXT_INQUIRY,END","0",85101,230.71526,197.44534
4411,"30-34","Female",16,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",140295,258.07447,239.62716
4424,"30-34","Male",38,"START,COMBOBOX,COMBOBOX,TEXTLINK,COMBOBOX,COMBOBOX,TAB,TAB,TEXTLINK,TAB,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",207442,289.3458,296.45032
4425,"40-44","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",214046,329.15655,294.81588
4429,"16-19","Male",23,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",179489,257.98672,201.60819
4435,"55-59","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","0",225155,205.02801,172.39021
4436,"50-54","Male",3,"START,NEXT_INQUIRY,END","0",56641,219.03719,184.09562
4441,"16-19","Male",9,"START,TAB,TAB,COMBOBOX,COMBOBOX,TAB,TAB,NEXT_INQUIRY,END","0",68029,289.85629,256.57328
4442,"60-65","Male",5,"START,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","0",44125,222.18463,243.93961
