"ID","AgeGroup","Gender","ActionCount","ActionSeq_Collapsed","GradedScore","ResponseTime","LiteracyScore","NumeracyScore"
6459,"45-49","Male",17,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",190469,266.34419,276.59346
6467,"60-65","Female",26,"START,TEXTLINK,TEXTLINK,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_NEXT,TOOLBAR_HISTORY_NEXT,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_NEXT,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",360658,309.28284,365.70636
6468,"40-44","Female",26,"START,COMBOBOX,COMBOBOX,TEXTLINK,TEXTLINK,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TEXTLINK,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",216775,201.47089,193.56251
6473,"16-19","Male",15,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END","7",167726,236.40646,245.14411
6475,"45-49","Male",32,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",295575,238.32602,241.85896
6476,"16-19","Female",5,"START,TEXTLINK,TEXTLINK,NEXT_INQUIRY,END","7",58187,239.07843,192.98757
6477,"50-54","Male",17,"START,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",185986,312.15327,330.84633
6485,"50-54","Female",15,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",155513,287.14959,297.08217
6488,"50-54","Male",21,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",200411,277.72101,254.39146
6492,"55-59","Male",28,"START,TEXTLINK,TEXTLINK,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,NEXT_INQUIRY,END","7",212427,299.38665,310.20758
6496,"45-49","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",167171,310.25484,286.59969
6506,"40-44","Male",9,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,NEXT_INQUIRY,END","7",74227,241.6545,241.53576
6527,"25-29","Female",10,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TEXTLINK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,NEXT_INQUIRY,END","7",109125,210.0088,217.06677
6542,"35-39","Female",34,"START,MENU,TOOLBAR,GET_HELP,BOX_PRESS,TAB,TOOLBAR,TOOLBAR,TAB,TAB,TAB,TOOLBAR_HISTORY_BACK,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",314720,249.31649,243.94958
6545,"55-59","Female",20,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,TOOLBAR,TOOLBAR,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TAB,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",502973,320.43094,319.83628
6546,"40-44","Male",3,"START,NEXT_INQUIRY,END","7",17111,201.5219,209.95627
6548,"50-54","Female",17,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,NEXT_INQUIRY,END","7",155648,283.53098,258.57259
6549,"60-65","Male",38,"START,COMBOBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",651375,221.61491,225.29629
6551,"30-34","Female",25,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",193822,317.42251,278.73169
6553,"45-49","Female",13,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",105592,236.68873,254.22224
6563,"60-65","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","7",41695,281.69953,256.46539
6564,"20-24","Female",32,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",767092,223.50952,255.69248
6565,"20-24","Male",8,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",51406,213.82865,204.51485
6571,"60-65","Male",25,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",147944,216.68755,237.45607
6572,"55-59","Female",21,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",91311,207.65255,229.90573
6574,"16-19","Female",21,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",146219,322.79675,336.6575
6576,"55-59","Male",3,"START,NEXT_INQUIRY,END","7",14028,197.14145,197.32226
6579,"20-24","Male",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",180360,315.09176,244.9805
6581,"16-19","Female",25,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",157577,267.20353,227.23778
6584,"25-29","Female",25,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",150322,263.15036,266.43685
6588,"55-59","Female",28,"START,BOX_PRESS,TOOLBAR_HISTORY_BACK,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,TAB,TAB,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",424413,388.33085,405.98938
6598,"40-44","Female",29,"START,COMBOBOX,COMBOBOX,TEXTLINK,TEXTLINK,TOOLBAR_HISTORY_BACK,COMBOBOX,BUTTON,BUTTON,TEXTLINK,TAB,TAB,BUTTON,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",346693,257.47026,295.14897
6599,"25-29","Male",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",103283,269.10025,304.31106
6609,"45-49","Female",26,"START,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,BUTTON,BUTTON,NEXT_INQUIRY,END","7",251579,225.28879,223.0251
6624,"30-34","Female",17,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",140909,239.29897,239.83727
6625,"60-65","Male",17,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",368206,266.62511,267.71775
6628,"55-59","Female",16,"START,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,GET_HELP,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR,TOOLBAR,BUTTON,NEXT_INQUIRY,END","7",241668,260.20325,274.413
6631,"16-19","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",105335,257.35609,276.27698
6632,"40-44","Female",23,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,BUTTON,COMBOBOX,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",168032,282.55184,257.5112
6635,"35-39","Female",26,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TOOLBAR,TOOLBAR,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,TEXTBOX_USE,COMBOBOX,TEXTBOX_USE,BUTTON,BUTTON,NEXT_INQUIRY,END","7",182282,304.26913,270.60729
6638,"25-29","Female",19,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",242852,335.99597,331.20332
6641,"16-19","Female",49,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,BUTTON,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",282568,282.11485,261.36235
6645,"16-19","Male",28,"START,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,TEXTBOX_USE,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",220695,239.08264,258.31798
6646,"60-65","Male",17,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",181482,319.85617,331.05956
6647,"25-29","Female",16,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",194686,258.39943,220.4571
6648,"30-34","Male",3,"START,NEXT_INQUIRY,END","7",39250,205.90333,185.62034
6649,"20-24","Male",27,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",225209,261.26501,256.57603
6651,"20-24","Female",27,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",102592,289.49059,264.52226
6670,"35-39","Male",31,"START,COMBOBOX,COMBOBOX,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TEXTLINK,TEXTLINK,TOOLBAR_HISTORY_BACK,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",266219,308.24712,320.00129
6682,"45-49","Female",22,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",248088,274.99166,260.43964
6683,"45-49","Female",56,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",347105,281.79488,292.00028
6686,"20-24","Female",19,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,TAB,TAB,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",103273,231.0241,215.64823
6690,"16-19","Male",39,"START,TAB,TAB,TEXTLINK,TEXTLINK,TOOLBAR_HISTORY_BACK,TEXTLINK,TOOLBAR_HISTORY_BACK,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,MENU,MENU,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",203727,266.34951,280.49881
6693,"55-59","Male",37,"START,TAB,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TOOLBAR,TOOLBAR,TOOLBAR,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",655166,220.80212,238.9164
6694,"45-49","Female",16,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,TEXTBOX_USE,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",133682,288.21356,261.56661
6695,"50-54","Male",3,"START,NEXT_INQUIRY,END","7",25040,167.55942,180.03646
6699,"25-29","Female",24,"START,TOOLBAR,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",142648,319.14205,276.92219
6702,"55-59","Female",8,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TOOLBAR,NEXT_INQUIRY,END","7",73842,217.22494,245.23057
6703,"50-54","Female",26,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,TEXTBOX_USE,NEXT_INQUIRY,END","7",399373,294.28954,319.99469
6708,"40-44","Female",17,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",135730,320.76792,322.28645
6709,"45-49","Male",26,"START,COMBOBOX,COMBOBOX,TAB,TAB,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",297820,260.38429,246.68159
6711,"25-29","Male",20,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",217435,247.1559,245.86178
6726,"20-24","Male",24,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",199390,300.2395,317.8563
6730,"35-39","Female",20,"START,TEXTLINK,TAB,TAB,TEXTLINK,TAB,TAB,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END_CANCEL,NEXT_INQUIRY,END","7",232238,322.97342,279.22305
6732,"40-44","Male",21,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",156854,331.9548,368.76152
6733,"45-49","Female",3,"START,NEXT_INQUIRY,END","7",7953,221.86012,215.46142
6735,"45-49","Female",13,"START,COMBOBOX,COMBOBOX,TAB,TAB,TAB,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TAB,NEXT_INQUIRY,END","7",169351,283.19894,274.21576
6737,"45-49","Female",24,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TOOLBAR_HISTORY_BACK,TAB,TOOLBAR_HISTORY_BACK,TAB,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",443243,296.40477,257.30348
6739,"30-34","Female",21,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",183145,343.5274,323.75494
6741,"35-39","Female",9,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,NEXT_INQUIRY,END","7",90362,203.22283,193.36331
6747,"45-49","Female",5,"START,COMBOBOX,COMBOBOX,NEXT_INQUIRY,END","7",188438,191.70319,180.86227
6752,"55-59","Female",3,"START,NEXT_INQUIRY,END","7",6044,227.52008,202.64041
6753,"30-34","Male",20,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",118918,303.89999,289.71373
6756,"20-24","Female",29,"START,TEXTLINK,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",140140,289.63893,253.43648
6757,"60-65","Female",3,"START,NEXT_INQUIRY,END","7",9701,352.57521,320.61987
6763,"35-39","Male",19,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","1",179063,357.23024,342.97171
6766,"45-49","Male",19,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,CHECKBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",194732,280.80657,313.41585
6771,"20-24","Male",34,"START,TAB,GET_HELP,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,TAB,TAB,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",169544,312.17308,295.40024
6772,"60-65","Female",18,"START,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,TEXTBOX_ONFOCUS,TEXTBOX_KILLFOCUS,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",173988,251.01623,264.30423
6776,"50-54","Female",25,"START,COMBOBOX,COMBOBOX,BUTTON,BUTTON,BOX_PRESS,TOOLBAR_HISTORY_BACK,BOX_PRESS,TOOLBAR_HISTORY_BACK,BOX_PRESS,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,TAB,TAB,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",198168,226.04578,220.1143
6777,"40-44","Female",29,"START,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,CHECKBOX,BUTTON,TAB,TAB,TAB,TAB,TAB,TAB,COMBOBOX,TAB,TAB,BUTTON,BUTTON,BUTTON,BUTTON,BUTTON,NEXT_INQUIRY,END","7",218186,312.96331,306.07177
6780,"40-44","Male",31,"START,TAB,TAB,COMBOBOX,COMBOBOX,BUTTON,TAB,TAB,CHECKBOX,CHECKBOX,TAB,TAB,CHECKBOX,TAB,TAB,CHECKBOX,CHECKBOX,BUTTON,BUTTON,TAB,TAB,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",182149,348.48979,336.54978
6781,"40-44","Female",18,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",154264,214.17551,225.72039
6783,"40-44","Male",17,"START,COMBOBOX,COMBOBOX,COMBOBOX,BUTTON,CHECKBOX,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,BUTTON,COMBOBOX,BUTTON,BUTTON,NEXT_INQUIRY,END","7",152933,266.0924,241.15628
